"id","name","isFork","commits","branches","releases","forks","mainLanguage","defaultBranch","license","homepage","watchers","stargazers","contributors","size","createdAt","pushedAt","updatedAt","totalIssues","openIssues","totalPullRequests","openPullRequests","blankLines","codeLines","commentLines","metrics","lastCommit","lastCommitSHA","hasWiki","isArchived","isDisabled","isLocked","languages","labels","topics"
"14146186","alisterscott/watirmeloncucumber",false,"58","5","0","60","Ruby","master",,"http://watirmelon.com/","7","68","1","49","2011-01-20T05:47:18","2020-07-28T03:56:29","2020-03-10T08:20:38","0","0","6","4","52","315","5","[{""blankLines"":0,""codeLines"":9,""commentLines"":0,""language"":""Bourne Again Shell""},{""blankLines"":0,""codeLines"":14,""commentLines"":1,""language"":""YAML""},{""blankLines"":3,""codeLines"":28,""commentLines"":0,""language"":""Cucumber""},{""blankLines"":1,""codeLines"":105,""commentLines"":0,""language"":""JSON""},{""blankLines"":2,""codeLines"":9,""commentLines"":2,""language"":""Bourne Shell""},{""blankLines"":12,""codeLines"":16,""commentLines"":0,""language"":""Markdown""},{""blankLines"":34,""codeLines"":134,""commentLines"":2,""language"":""Ruby""}]","2012-09-20T03:26:44","3d448e4399434c980de48b4bf7a6ba1ca574cc6f",true,false,false,false,"{""Ruby"":4773,""Shell"":836}","dependencies",""
"14150622","testhive/cucumber-capybara-template",false,"35","1","0","6","Ruby","master",,,"4","13","4","27429","2016-09-05T12:43:37","2022-10-24T08:36:20","2022-01-12T11:05:39","1","0","7","0","112","458","24","[{""blankLines"":4,""codeLines"":31,""commentLines"":2,""language"":""Cucumber""},{""blankLines"":31,""codeLines"":177,""commentLines"":4,""language"":""Ruby""},{""blankLines"":6,""codeLines"":27,""commentLines"":0,""language"":""Markdown""},{""blankLines"":34,""codeLines"":111,""commentLines"":0,""language"":""Bourne Shell""},{""blankLines"":35,""codeLines"":91,""commentLines"":18,""language"":""Dockerfile""},{""blankLines"":2,""codeLines"":21,""commentLines"":0,""language"":""YAML""}]","2022-10-24T08:36:14","e17574e9a9a8f74e5ded07cd7798b3f8079aec1a",true,false,false,false,"{""Ruby"":6628,""Shell"":4614,""ZAP"":1823,""Gherkin"":1211,""Dockerfile"":956}","bug;dependencies;duplicate;enhancement;help wanted;invalid;question;wontfix",""
"14153343","guard/guard-cucumber",true,"308","2","10","34","Ruby","master","MIT License","https://rubygems.org/gems/guard-cucumber","7","86","23","254","2010-10-29T07:01:44","2020-06-08T12:07:49","2020-05-25T05:49:08","10","6","32","2","496","1586","267","[{""blankLines"":250,""codeLines"":1078,""commentLines"":266,""language"":""Ruby""},{""blankLines"":84,""codeLines"":190,""commentLines"":1,""language"":""YAML""},{""blankLines"":162,""codeLines"":318,""commentLines"":0,""language"":""Markdown""}]","2020-04-07T07:09:26","03949aad0df4785b540302192985dcba8bb84b15",true,false,false,false,"{""Ruby"":52398}","bug",""
"14171691","jwarykowski/selenium-cucumber-ruby-kickstarter",false,"76","3","0","28","Ruby","master","MIT License",,"8","32","2","97","2012-08-07T09:39:40","2020-07-24T04:56:50","2021-02-10T08:09:31","1","0","4","0","35","132","1","[{""blankLines"":5,""codeLines"":17,""commentLines"":1,""language"":""YAML""},{""blankLines"":9,""codeLines"":21,""commentLines"":0,""language"":""Markdown""},{""blankLines"":2,""codeLines"":11,""commentLines"":0,""language"":""Cucumber""},{""blankLines"":19,""codeLines"":83,""commentLines"":0,""language"":""Ruby""}]","2020-07-24T04:56:47","a25d41b35b64c02f20b08d877c02d7da0aa42e3d",false,false,false,false,"{""Ruby"":3316,""Gherkin"":340}","bug;dependencies;duplicate;enhancement;invalid;question;wontfix",""
"14176319","jayzes/cucumber-api-steps",false,"113","1","0","80","Ruby","master","MIT License",,"14","253","16","67","2011-04-12T07:30:27","2020-09-11T01:34:06","2021-03-30T12:09:10","22","9","33","2","98","509","2","[{""blankLines"":25,""codeLines"":174,""commentLines"":0,""language"":""Cucumber""},{""blankLines"":0,""codeLines"":8,""commentLines"":0,""language"":""YAML""},{""blankLines"":52,""codeLines"":257,""commentLines"":2,""language"":""Ruby""},{""blankLines"":21,""codeLines"":70,""commentLines"":0,""language"":""Markdown""}]","2018-10-16T06:45:50","1891eb9650a6ebc8e9b7656dea104ed0851dfdca",true,false,false,false,"{""Ruby"":8853,""Gherkin"":5938}","",""
"14176920","burtlo/yard-cucumber",false,"340","3","0","42","Ruby","master","MIT License",,"10","122","12","866","2010-09-20T01:35:35","2020-09-14T06:21:22","2020-10-09T06:31:36","74","19","30","5","801","3132","527","[{""blankLines"":64,""codeLines"":163,""commentLines"":0,""language"":""Markdown""},{""blankLines"":96,""codeLines"":293,""commentLines"":29,""language"":""JavaScript""},{""blankLines"":106,""codeLines"":783,""commentLines"":0,""language"":""ERB""},{""blankLines"":46,""codeLines"":174,""commentLines"":6,""language"":""CSS""},{""blankLines"":41,""codeLines"":200,""commentLines"":16,""language"":""Cucumber""},{""blankLines"":448,""codeLines"":1519,""commentLines"":476,""language"":""Ruby""}]","2018-02-25T03:38:09","177e5ad17aa4973660ce646b398118a6408d8913",true,false,false,false,"{""Ruby"":77587,""HTML"":30048,""JavaScript"":12543,""Gherkin"":7947}","bug;feature",""
"14192150","cucumber/cucumber-tmbundle",true,"261","10","0","54","Ruby","master","MIT License","http://www.benmabey.com","59","203","25","393","2010-03-11T11:56:24","2020-12-04T06:47:29","2021-04-04T08:34:20","28","11","26","10","402","4985","69","[{""blankLines"":0,""codeLines"":217,""commentLines"":0,""language"":""ERB""},{""blankLines"":29,""codeLines"":75,""commentLines"":0,""language"":""Markdown""},{""blankLines"":320,""codeLines"":1462,""commentLines"":67,""language"":""Ruby""},{""blankLines"":36,""codeLines"":3197,""commentLines"":0,""language"":""XML""},{""blankLines"":17,""codeLines"":34,""commentLines"":2,""language"":""Cucumber""}]","2017-08-04T06:55:10","17a4419fb5ea47f910d9b2fd8b29f01f68382050",true,false,false,false,"{""Ruby"":67661,""HTML"":4912,""Gherkin"":998}","dependencies;security fix;security vulnerability",""
"14196331","cucumber-ltd/relish-gem",false,"150","5","0","7","Ruby","master","MIT License","http://relishapp.com","4","22","4","157","2010-09-25T03:28:06","2020-12-04T06:50:25","2021-03-25T02:16:04","19","11","8","3","316","1298","16","[{""blankLines"":310,""codeLines"":1272,""commentLines"":6,""language"":""Ruby""},{""blankLines"":0,""codeLines"":1,""commentLines"":0,""language"":""YAML""},{""blankLines"":1,""codeLines"":2,""commentLines"":0,""language"":""Markdown""},{""blankLines"":5,""codeLines"":23,""commentLines"":10,""language"":""Cucumber""}]","2014-12-04T01:57:54","3809c3e10aaefb84fedbcaa60e61cfc840b892a1",true,false,false,false,"{""Ruby"":40666}","security fix;security vulnerability",""
"14196480","cucumber/github-issue-stats",false,"23","2","0","5","Ruby","master","MIT License",,"4","21","2","6276","2017-08-21T11:08:18","2020-12-04T06:51:58","2021-03-11T04:57:15","4","1","2","1","147","386660","88","[{""blankLines"":100,""codeLines"":136,""commentLines"":0,""language"":""Markdown""},{""blankLines"":7,""codeLines"":18,""commentLines"":0,""language"":""make""},{""blankLines"":2,""codeLines"":6,""commentLines"":2,""language"":""Bourne Again Shell""},{""blankLines"":33,""codeLines"":110,""commentLines"":82,""language"":""Ruby""},{""blankLines"":0,""codeLines"":386368,""commentLines"":0,""language"":""JSON""},{""blankLines"":5,""codeLines"":22,""commentLines"":4,""language"":""Bourne Shell""}]","2020-09-24T10:07:56","ac42d5d1e6a20dcb995131ce6a140711316c7d95",true,false,false,false,"{""Ruby"":8288,""Makefile"":1012,""Shell"":966}","bug;duplicate;enhancement;help wanted;invalid;question;security fix;security vulnerability;wontfix",""
"14203394","badoo/parallel_cucumber",false,"215","4","24","20","Ruby","main","MIT License",,"8","22","10","293","2015-12-04T04:41:29","2026-02-24T11:33:17","2026-03-01T09:08:49","16","10","51","0","306","1703","74","[{""blankLines"":1,""codeLines"":20,""commentLines"":0,""language"":""PowerShell""},{""blankLines"":2,""codeLines"":9,""commentLines"":0,""language"":""Cucumber""},{""blankLines"":4,""codeLines"":53,""commentLines"":0,""language"":""YAML""},{""blankLines"":4,""codeLines"":9,""commentLines"":1,""language"":""Bourne Shell""},{""blankLines"":10,""codeLines"":58,""commentLines"":0,""language"":""Markdown""},{""blankLines"":285,""codeLines"":1554,""commentLines"":73,""language"":""Ruby""}]","2025-01-15T01:28:15","f7fada2e937f926434d1d62aa964812d8f92b5d8",false,false,false,false,"{""Ruby"":65201,""PowerShell"":689,""Shell"":496,""Gherkin"":170}","bug;duplicate;enhancement;help wanted;invalid;question;wontfix",""
"14219236","scalefactory/vagrant-cucumber",false,"104","2","0","8","Ruby","master","MIT License",,"21","40","9","73","2013-05-13T10:20:25","2023-09-19T04:04:54","2023-11-06T09:08:24","10","4","18","0","194","565","50","[{""blankLines"":81,""codeLines"":155,""commentLines"":0,""language"":""Markdown""},{""blankLines"":8,""codeLines"":26,""commentLines"":0,""language"":""YAML""},{""blankLines"":84,""codeLines"":348,""commentLines"":49,""language"":""Ruby""},{""blankLines"":21,""codeLines"":36,""commentLines"":1,""language"":""Cucumber""}]","2023-09-19T04:04:54","6c19e65af51bf4ea7b7e81f0f3c2fabf7d7f342e",true,true,false,false,"{""Ruby"":17690,""Gherkin"":2241}","bug;duplicate;enhancement;invalid;question;review;wontfix",""
"14232189","saasbook/hw-bdd-cucumber",false,"1","3","0","2489","Ruby","master",,,"18","16","1","7146","2015-07-01T06:57:47","2025-10-27T08:33:33","2025-10-27T08:33:39","0","0","45","1","336","1120","507","[{""blankLines"":15,""codeLines"":182,""commentLines"":3,""language"":""HTML""},{""blankLines"":2,""codeLines"":5,""commentLines"":1,""language"":""Bourne Again Shell""},{""blankLines"":11,""codeLines"":30,""commentLines"":60,""language"":""YAML""},{""blankLines"":17,""codeLines"":29,""commentLines"":16,""language"":""Dockerfile""},{""blankLines"":237,""codeLines"":664,""commentLines"":398,""language"":""Ruby""},{""blankLines"":11,""codeLines"":18,""commentLines"":0,""language"":""Markdown""},{""blankLines"":4,""codeLines"":16,""commentLines"":6,""language"":""JavaScript""},{""blankLines"":12,""codeLines"":49,""commentLines"":8,""language"":""Cucumber""},{""blankLines"":27,""codeLines"":126,""commentLines"":0,""language"":""ERB""},{""blankLines"":0,""codeLines"":1,""commentLines"":0,""language"":""Text""},{""blankLines"":0,""codeLines"":0,""commentLines"":15,""language"":""CSS""}]","2025-10-27T08:33:32","b4cd5517baa7dab24b1c26ecba95cc1d68bee3ac",false,false,false,false,"{""Ruby"":44761,""HTML"":8560,""Gherkin"":2761,""Dockerfile"":1870,""JavaScript"":902,""CSS"":721,""Shell"":191}","bug;dependencies;duplicate;enhancement;help wanted;invalid;question;ruby;wontfix","courseware;esaas;rails;ruby"
"14260090","makandra/cucumber_factory",false,"191","18","1","15","Ruby","master","MIT License","http://makandra.com/","13","118","16","282","2009-09-07T08:55:01","2025-08-28T01:35:19","2025-08-28T01:24:00","18","0","35","0","460","2578","35","[{""blankLines"":270,""codeLines"":1297,""commentLines"":29,""language"":""Ruby""},{""blankLines"":18,""codeLines"":886,""commentLines"":6,""language"":""SVG""},{""blankLines"":5,""codeLines"":92,""commentLines"":0,""language"":""YAML""},{""blankLines"":167,""codeLines"":300,""commentLines"":0,""language"":""Markdown""},{""blankLines"":0,""codeLines"":3,""commentLines"":0,""language"":""Text""}]","2025-08-28T01:23:51","52398ba3dd71982037bbf9cb607c91f9cafb38c3",false,false,false,false,"{""Ruby"":60746,""Roff"":2450}","bug;feature;gems;help needed",""
"14262212","hidroh/cucumber-api",false,"40","4","0","56","Ruby","master","Apache License 2.0","https://rubygems.org/gems/cucumber-api","11","50","7","36","2015-02-25T09:06:30","2021-03-25T11:37:30","2021-03-25T11:35:49","14","7","19","3","109","494","47","[{""blankLines"":4,""codeLines"":12,""commentLines"":2,""language"":""YAML""},{""blankLines"":6,""codeLines"":41,""commentLines"":1,""language"":""Cucumber""},{""blankLines"":0,""codeLines"":7,""commentLines"":0,""language"":""JSON""},{""blankLines"":36,""codeLines"":267,""commentLines"":44,""language"":""Ruby""},{""blankLines"":63,""codeLines"":167,""commentLines"":0,""language"":""Markdown""}]","2021-03-25T11:35:41","f95a14a7229cc54589f1d0f4c88e5b841190025d",true,false,false,false,"{""Ruby"":11617,""Gherkin"":1911}","bug;duplicate;enhancement;help wanted;invalid;question;wontfix",""
"14315048","vbehar/openshift-cucumber",false,"77","1","0","1","Go","master","Apache License 2.0",,"1","11","2","5597","2015-08-14T01:42:40","2016-07-22T07:01:41","2017-01-03T09:47:26","0","0","6","0","45549","318851","50374","[{""blankLines"":1,""codeLines"":6,""commentLines"":0,""language"":""HTML""},{""blankLines"":13,""codeLines"":95,""commentLines"":12,""language"":""Python""},{""blankLines"":27,""codeLines"":192,""commentLines"":12,""language"":""Bourne Again Shell""},{""blankLines"":42989,""codeLines"":291643,""commentLines"":49817,""language"":""Go""},{""blankLines"":11,""codeLines"":67,""commentLines"":0,""language"":""Cucumber""},{""blankLines"":80,""codeLines"":854,""commentLines"":15,""language"":""Perl""},{""blankLines"":51,""codeLines"":289,""commentLines"":33,""language"":""Bourne Shell""},{""blankLines"":7,""codeLines"":12,""commentLines"":0,""language"":""NAnt script""},{""blankLines"":1386,""codeLines"":3921,""commentLines"":0,""language"":""Markdown""},{""blankLines"":47,""codeLines"":145,""commentLines"":108,""language"":""Assembly""},{""blankLines"":28,""codeLines"":69,""commentLines"":61,""language"":""make""},{""blankLines"":52,""codeLines"":2496,""commentLines"":48,""language"":""YAML""},{""blankLines"":750,""codeLines"":16685,""commentLines"":181,""language"":""C/C++ Header""},{""blankLines"":6,""codeLines"":22,""commentLines"":30,""language"":""Protocol Buffers""},{""blankLines"":91,""codeLines"":360,""commentLines"":57,""language"":""Dockerfile""},{""blankLines"":10,""codeLines"":1995,""commentLines"":0,""language"":""JSON""}]","2016-07-22T07:01:40","6fcca8b2998c614dd59378c24c96abe215772d9b",true,false,false,false,"{""Go"":78263}","bug;duplicate;enhancement;help wanted;invalid;question;wontfix",""
"14660714","hydrogen18/stalecucumber",false,"99","3","0","22","Go","master","BSD 2-Clause Simplified License",,"3","118","4","96","2014-09-07T06:06:45","2021-02-17T05:16:10","2021-02-25T07:08:43","19","5","7","1","1075","3680","1060","[{""blankLines"":1042,""codeLines"":3559,""commentLines"":1058,""language"":""Go""},{""blankLines"":13,""codeLines"":52,""commentLines"":0,""language"":""Markdown""},{""blankLines"":20,""codeLines"":69,""commentLines"":2,""language"":""Python""}]","2018-02-26T12:35:26","6de214d141dda4b540da196a19a68228f0c8323d",false,false,false,false,"{""Go"":144623,""Python"":2589}","bug;duplicate;enhancement;help wanted;invalid;question;wontfix",""
"14859712","jlagerweij/cucumber-kotlin",false,"215","8","7","15","Kotlin","main","Other","https://plugins.jetbrains.com/plugin/10527-cucumber-for-kotlin","3","22","8","4002","2018-03-13T08:45:11","2026-02-09T07:51:07","2026-02-09T07:51:11","41","11","89","0","415","1731","219","[{""blankLines"":8,""codeLines"":130,""commentLines"":0,""language"":""Maven""},{""blankLines"":11,""codeLines"":39,""commentLines"":2,""language"":""Cucumber""},{""blankLines"":28,""codeLines"":102,""commentLines"":118,""language"":""Bourne Shell""},{""blankLines"":3,""codeLines"":18,""commentLines"":2,""language"":""TOML""},{""blankLines"":133,""codeLines"":725,""commentLines"":2,""language"":""Kotlin""},{""blankLines"":21,""codeLines"":70,""commentLines"":2,""language"":""DOS Batch""},{""blankLines"":52,""codeLines"":247,""commentLines"":62,""language"":""YAML""},{""blankLines"":7,""codeLines"":20,""commentLines"":11,""language"":""Properties""},{""blankLines"":118,""codeLines"":157,""commentLines"":3,""language"":""Markdown""},{""blankLines"":9,""codeLines"":102,""commentLines"":0,""language"":""XML""},{""blankLines"":25,""codeLines"":121,""commentLines"":17,""language"":""Gradle""}]","2026-02-09T07:51:07","43cc4187e7cd2816cdb0873103bbaa4c5fe9940d",true,false,false,false,"{""Kotlin"":33256,""Gherkin"":1415}","bug;dependencies;duplicate;enhancement;github_actions;good first issue;help wanted;invalid;java;question;release changelog;wontfix",""
"15373054","marketionist/testcafe-cucumber-steps",false,"475","1","51","6","JavaScript","master","MIT License",,"4","21","2","804","2019-12-24T06:23:41","2023-12-04T05:26:39","2022-11-09T08:03:09","6","0","130","0","499","14976","91","[{""blankLines"":7,""codeLines"":12578,""commentLines"":0,""language"":""JSON""},{""blankLines"":260,""codeLines"":1173,""commentLines"":49,""language"":""JavaScript""},{""blankLines"":143,""codeLines"":553,""commentLines"":36,""language"":""Cucumber""},{""blankLines"":8,""codeLines"":49,""commentLines"":6,""language"":""YAML""},{""blankLines"":81,""codeLines"":623,""commentLines"":0,""language"":""Markdown""}]","2023-11-26T01:08:47","5c0fbd2193eb3c083a2db3496985dc7ce606f335",true,false,false,false,"{""JavaScript"":46587,""Gherkin"":43069}","bug;dependencies;documentation;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix","bdd;bdd-tests;cucumber;cucumber-features;cucumber-steps;cucumber-tests;e2e;e2e-tests;end-to-end-testing;predefined-steps;testcafe;testcafe-cucumber-steps"
"15510921","muralco/pickled-cucumber",false,"154","18","0","14","TypeScript","master","MIT License",,"8","15","17","668","2018-08-06T02:33:46","2025-12-23T10:15:21","2025-12-23T10:15:23","3","1","61","6","623","7036","138","[{""blankLines"":112,""codeLines"":525,""commentLines"":0,""language"":""Cucumber""},{""blankLines"":307,""codeLines"":1920,""commentLines"":138,""language"":""TypeScript""},{""blankLines"":0,""codeLines"":29,""commentLines"":0,""language"":""JavaScript""},{""blankLines"":10,""codeLines"":53,""commentLines"":0,""language"":""YAML""},{""blankLines"":178,""codeLines"":573,""commentLines"":0,""language"":""Markdown""},{""blankLines"":0,""codeLines"":3889,""commentLines"":0,""language"":""JSON""},{""blankLines"":6,""codeLines"":7,""commentLines"":0,""language"":""Dockerfile""},{""blankLines"":10,""codeLines"":40,""commentLines"":0,""language"":""Bourne Shell""}]","2025-12-23T10:15:19","0abd360a0d31b37f2857b5e722d52492c24925fa",false,false,false,false,"{""TypeScript"":67367,""Gherkin"":19840,""Shell"":1003,""JavaScript"":815,""Dockerfile"":419}","bug;dependencies;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix",""
